Start time,End time,Move Minutes count,Calories (kcal),Distance (m),Heart Points,Heart Minutes,Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Walking duration (ms)
20:00:00.000+01:00,20:15:00.000+01:00,,22.2447913835446,,,,,,,13,,,,
20:15:00.000+01:00,20:30:00.000+01:00,,22.2447913835446,,,,,,,9,,,,
20:30:00.000+01:00,20:45:00.000+01:00,,22.244791383544605,,,,,,,,,,,
20:45:00.000+01:00,21:00:00.000+01:00,,22.244791383544605,,,,,,,,,,,
21:00:00.000+01:00,21:15:00.000+01:00,,22.244791383544605,,,,,,,,,,,
21:15:00.000+01:00,21:30:00.000+01:00,,22.244791383544605,,,,,,,,,,,
21:30:00.000+01:00,21:45:00.000+01:00,,22.244791383544605,,,,,,,,,,,
21:45:00.000+01:00,22:00:00.000+01:00,,22.244791383544605,,,,,,,,,,,
22:00:00.000+01:00,22:15:00.000+01:00,,22.244791383544605,,,,,,,,,,,
22:15:00.000+01:00,22:30:00.000+01:00,,22.244791383544605,,,,,,,,,,,
22:30:00.000+01:00,22:45:00.000+01:00,,22.244791383544605,,,,,,,,,,,
22:45:00.000+01:00,23:00:00.000+01:00,,22.244791383544605,,,,,,,,,,,
23:00:00.000+01:00,23:15:00.000+01:00,,22.244791383544605,,,,,,,,,,,
23:15:00.000+01:00,23:30:00.000+01:00,,22.244791383544605,,,,,,,,,,,
23:30:00.000+01:00,23:45:00.000+01:00,,22.244791383544605,,,,,,,,,,,
23:45:00.000+01:00,00:00:00.000+01:00,,22.244791383544605,,,,,,,,,,,
